iso3c,year,GDP_ppp,GDP_real,ShareFossils_GrossAvEn,ShareRenewables_GrossAvEn
DEU,2004,4220775723171.57,2943395181897.32,83.15,7.198
DEU,2004,4220775723171.57,2943395181897.32,83.15,2.136
DEU,2005,4258159017100.63,2969464751675.73,82.69,7.167
DEU,2005,4258159017100.63,2969464751675.73,82.69,10.577
DEU,2005,4258159017100.63,2969464751675.73,82.69,7.711
DEU,2005,4258159017100.63,2969464751675.73,82.69,3.953
DEU,2006,4422342393741.75,3083959477633.35,82.05,8.466
DEU,2006,4422342393741.75,3083959477633.35,82.05,11.944
DEU,2006,4422342393741.75,3083959477633.35,82.05,8.41
DEU,2006,4422342393741.75,3083959477633.35,82.05,6.701
DEU,2007,4550152829213.11,3173089212221.55,82.1,10.039
DEU,2007,4550152829213.11,3173089212221.55,82.1,13.727
DEU,2007,4550152829213.11,3173089212221.55,82.1,10.249
DEU,2007,4550152829213.11,3173089212221.55,82.1,7.532
DEU,2008,4591577565999.76,3201977117826.16,81.5,10.072
DEU,2008,4591577565999.76,3201977117826.16,81.5,15.141
DEU,2008,4591577565999.76,3201977117826.16,81.5,10.33
DEU,2008,4591577565999.76,3201977117826.16,81.5,6.316
DEU,2009,4336967035088.17,3024422218182.65,81.13,10.851
DEU,2009,4336967035088.17,3024422218182.65,81.13,17.521
DEU,2009,4336967035088.17,3024422218182.65,81.13,11.155
DEU,2009,4336967035088.17,3024422218182.65,81.13,5.877
DEU,2010,4516810976550.63,3149837977159.83,80.59,11.667
DEU,2010,4516810976550.63,3149837977159.83,80.59,18.241
DEU,2010,4516810976550.63,3149837977159.83,80.59,12.055
DEU,2010,4516810976550.63,3149837977159.83,80.59,6.413
DEU,2011,4686551326779.3,3268207907666.64,81.48,12.47
DEU,2011,4686551326779.3,3268207907666.64,81.48,20.93
DEU,2011,4686551326779.3,3268207907666.64,81.48,12.607
DEU,2011,4686551326779.3,3268207907666.64,81.48,6.461
DEU,2012,4708779232266.67,3283708733629.98,81.51,13.549
DEU,2012,4708779232266.67,3283708733629.98,81.51,23.605
DEU,2012,4708779232266.67,3283708733629.98,81.51,13.423
DEU,2012,4708779232266.67,3283708733629.98,81.51,7.322
DEU,2013,4726965694896.45,3296391223767.13,82.01,13.757
DEU,2013,4726965694896.45,3296391223767.13,82.01,25.284
DEU,2013,4726965694896.45,3296391223767.13,82.01,13.408
DEU,2013,4726965694896.45,3296391223767.13,82.01,7.299
DEU,2014,4829517165011.54,3367906396055.51,81.32,14.381
DEU,2014,4829517165011.54,3367906396055.51,81.32,28.171
DEU,2014,4829517165011.54,3367906396055.51,81.32,13.409
DEU,2014,4829517165011.54,3367906396055.51,81.32,6.9
DEU,2015,4909335550077.56,3423568450957.03,81.46,14.901
DEU,2015,4909335550077.56,3423568450957.03,81.46,30.882
DEU,2015,4909335550077.56,3423568450957.03,81.46,13.432
DEU,2015,4909335550077.56,3423568450957.03,81.46,6.569
DEU,2016,5021990597107.23,3502129441730.16,82.26,14.885
DEU,2016,5021990597107.23,3502129441730.16,82.26,32.273
DEU,2016,5021990597107.23,3502129441730.16,82.26,13.032
DEU,2016,5021990597107.23,3502129441730.16,82.26,7.013
DEU,2017,5158389093082.4,3597248136065.74,82.22,15.472
DEU,2017,5158389093082.4,3597248136065.74,82.22,34.612
DEU,2017,5158389093082.4,3597248136065.74,82.22,13.369
DEU,2017,5158389093082.4,3597248136065.74,82.22,7.028
DEU,2018,5215979572661.06,3637409365003.91,81.4,16.66
DEU,2018,5215979572661.06,3637409365003.91,81.4,37.591
DEU,2018,5215979572661.06,3637409365003.91,81.4,14.22
DEU,2018,5215979572661.06,3637409365003.91,81.4,7.941
DEU,2019,5267507887953.32,3673343090202.78,80.02,17.266
DEU,2019,5267507887953.32,3673343090202.78,80.02,40.604
DEU,2019,5267507887953.32,3673343090202.78,80.02,14.504
DEU,2019,5267507887953.32,3673343090202.78,80.02,7.63
DEU,2020,5051796197610.96,3522914640155.8,78.35,19.09
DEU,2020,5051796197610.96,3522914640155.8,78.35,44.215
DEU,2020,5051796197610.96,3522914640155.8,78.35,14.481
DEU,2020,5051796197610.96,3522914640155.8,78.35,10.008
DEU,2021,5237197111069.94,3652205602572.65,78.77,19.281
DEU,2021,5237197111069.94,3652205602572.65,78.77,43.88
DEU,2021,5237197111069.94,3652205602572.65,78.77,15.529
DEU,2021,5237197111069.94,3652205602572.65,78.77,8.102
DEU,2022,5308932626330.99,3702230996916.9,80.39,20.913
DEU,2022,5308932626330.99,3702230996916.9,80.39,47.888
DEU,2022,5308932626330.99,3702230996916.9,80.39,17.64
DEU,2022,5308932626330.99,3702230996916.9,80.39,10.073
DEU,2023,5294787590648.6,3692366831510.82,79.97,21.547
DEU,2023,5294787590648.6,3692366831510.82,79.97,52.24
DEU,2023,5294787590648.6,3692366831510.82,79.97,17.101
DEU,2023,5294787590648.6,3692366831510.82,79.97,11.858
GRC,1990,274839464896.237,157426167819.385,95.29,
GRC,1991,283359488497.848,162306379130.518,94.78,
GRC,1992,285343004698.45,163442523659.057,95.25,
GRC,1993,280777515832.97,160827442827.831,95.16,
GRC,1994,286393066188.37,164043991706.578,95.37,
GRC,1995,292406519575.233,167488456723.317,94.99,
GRC,1996,296448952489.544,169803934679.174,94.54,
GRC,1997,307129661996.619,175921772115.387,94.46,
GRC,1998,317685511074.291,181968090350.671,94.99,
GRC,1999,326132088617.855,186806232261.53,95.07,
GRC,2000,339626870560.713,194535951163.524,95.37,
GRC,2001,355420926512.393,203582678509.383,95.07,
GRC,2002,372065776703.698,213116734983.165,94.73,
GRC,2003,393633771351.64,225470734967.324,94.63,
GRC,2004,414802869275.902,237596249633.379,94.44,7.161
GRC,2004,414802869275.902,237596249633.379,94.44,7.842
GRC,2004,414802869275.902,237596249633.379,94.44,13.465
GRC,2004,414802869275.902,237596249633.379,94.44,0.087
GRC,2005,419712086545.331,240408215746.072,94.02,7.277
GRC,2005,419712086545.331,240408215746.072,94.02,8.213
GRC,2005,419712086545.331,240408215746.072,94.02,13.384
GRC,2005,419712086545.331,240408215746.072,94.02,0.059
GRC,2006,446755805688.342,255898673311.456,93.55,7.458
GRC,2006,446755805688.342,255898673311.456,93.55,8.924
GRC,2006,446755805688.342,255898673311.456,93.55,13.095
GRC,2006,446755805688.342,255898673311.456,93.55,0.735
GRC,2007,462422951841.485,264872707591.747,93.8,8.249
GRC,2007,462422951841.485,264872707591.747,93.8,9.33
GRC,2007,462422951841.485,264872707591.747,93.8,14.675
GRC,2007,462422951841.485,264872707591.747,93.8,1.269
GRC,2008,462688722863.465,265024939417.418,93.51,8.183
GRC,2008,462688722863.465,265024939417.418,93.51,9.646
GRC,2008,462688722863.465,265024939417.418,93.51,14.718
GRC,2008,462688722863.465,265024939417.418,93.51,1.062
GRC,2009,443629297436.836,254107830744.956,93.02,8.731
GRC,2009,443629297436.836,254107830744.956,93.02,11.016
GRC,2009,443629297436.836,254107830744.956,93.02,17.247
GRC,2009,443629297436.836,254107830744.956,93.02,1.102
GRC,2010,418370193341.263,239639588486.45,91.37,10.077
GRC,2010,418370193341.263,239639588486.45,91.37,12.307
GRC,2010,418370193341.263,239639588486.45,91.37,18.658
GRC,2010,418370193341.263,239639588486.45,91.37,1.915
GRC,2011,377048693781.039,215970915842.321,91.82,11.153
GRC,2011,377048693781.039,215970915842.321,91.82,13.81
GRC,2011,377048693781.039,215970915842.321,91.82,20.111
GRC,2011,377048693781.039,215970915842.321,91.82,0.6
GRC,2012,345636262012.726,197978089531.731,90.99,13.741
GRC,2012,345636262012.726,197978089531.731,90.99,16.364
GRC,2012,345636262012.726,197978089531.731,90.99,24.122
GRC,2012,345636262012.726,197978089531.731,90.99,0.903
GRC,2013,337783002014.431,193479795857.322,89.16,15.326
GRC,2013,337783002014.431,193479795857.322,89.16,21.241
GRC,2013,337783002014.431,193479795857.322,89.16,27.418
GRC,2013,337783002014.431,193479795857.322,89.16,0.98
GRC,2014,340459003531.692,195012591244.259,87.38,15.683
GRC,2014,340459003531.692,195012591244.259,87.38,21.923
GRC,2014,340459003531.692,195012591244.259,87.38,27.87
GRC,2014,340459003531.692,195012591244.259,87.38,1.326
GRC,2015,339681728956.945,194567373678.099,85.83,15.69
GRC,2015,339681728956.945,194567373678.099,85.83,22.089
GRC,2015,339681728956.945,194567373678.099,85.83,26.557
GRC,2015,339681728956.945,194567373678.099,85.83,1.1
GRC,2016,339573726428.831,194505510567.857,86.36,15.39
GRC,2016,339573726428.831,194505510567.857,86.36,22.657
GRC,2016,339573726428.831,194505510567.857,86.36,25.422
GRC,2016,339573726428.831,194505510567.857,86.36,1.624
GRC,2017,344576071835.475,197370819841.305,86.99,17.3
GRC,2017,344576071835.475,197370819841.305,86.99,24.464
GRC,2017,344576071835.475,197370819841.305,86.99,28.246
GRC,2017,344576071835.475,197370819841.305,86.99,4.001
GRC,2018,351690439347.274,201445880947.483,85.86,18.001
GRC,2018,351690439347.274,201445880947.483,85.86,26.001
GRC,2018,351690439347.274,201445880947.483,85.86,30.123
GRC,2018,351690439347.274,201445880947.483,85.86,4.108
GRC,2019,359699065932.321,206033167541.336,84.56,19.633
GRC,2019,359699065932.321,206033167541.336,84.56,31.295
GRC,2019,359699065932.321,206033167541.336,84.56,30.048
GRC,2019,359699065932.321,206033167541.336,84.56,4.049
GRC,2020,326620307230.786,187085880547.56,81.37,21.749
GRC,2020,326620307230.786,187085880547.56,81.37,35.856
GRC,2020,326620307230.786,187085880547.56,81.37,31.941
GRC,2020,326620307230.786,187085880547.56,81.37,5.341
GRC,2021,354887654707.91,203277224063.029,82.18,22.001
GRC,2021,354887654707.91,203277224063.029,82.18,35.881
GRC,2021,354887654707.91,203277224063.029,82.18,31.081
GRC,2021,354887654707.91,203277224063.029,82.18,4.414
GRC,2022,375271156611.494,214952754695.546,83.37,22.671
GRC,2022,375271156611.494,214952754695.546,83.37,42.361
GRC,2022,375271156611.494,214952754695.546,83.37,30.622
GRC,2022,375271156611.494,214952754695.546,83.37,4.083
GRC,2023,384022944879.227,219965719224.042,80.97,25.269
GRC,2023,384022944879.227,219965719224.042,80.97,48.225
GRC,2023,384022944879.227,219965719224.042,80.97,35.547
GRC,2023,384022944879.227,219965719224.042,80.97,3.942
HUN,1990,222504488627.631,89359792060.7738,82,
HUN,1991,196044163920.597,78733089074.8481,82.13,
HUN,1992,190037017179.196,76320565233.1898,81.36,
HUN,1993,188942197736.317,75880875956.0739,82.25,
HUN,1994,194510616325.674,78117202649.1726,81.6,
HUN,1995,197407901509.803,79280778283.9448,81.98,
HUN,1996,197570591871.175,79346116187.6974,82.22,
HUN,1997,203780476992.33,81840061575.3627,82.17,
HUN,1998,211727924767.59,85031827660.5837,82.44,
HUN,1999,218230146221.066,87643177933.1084,82.02,
HUN,2000,228005099434.183,91568886542.0243,80.87,
HUN,2001,237294227904.265,95299483590.3448,81.29,
HUN,2002,248545027207.47,99817905184.6813,81.07,
HUN,2003,258671372346.798,103884735932.983,83.34,
HUN,2004,271616893370.639,109083772922.95,82.18,4.364
HUN,2004,271616893370.639,109083772922.95,82.18,2.22
HUN,2004,271616893370.639,109083772922.95,82.18,6.45
HUN,2004,271616893370.639,109083772922.95,82.18,1.016
HUN,2005,283280876807.881,113768132959.824,79.51,6.931
HUN,2005,283280876807.881,113768132959.824,79.51,4.419
HUN,2005,283280876807.881,113768132959.824,79.51,9.935
HUN,2005,283280876807.881,113768132959.824,79.51,1.006
HUN,2006,294459329665.801,118257499574.879,79.29,7.433
HUN,2006,294459329665.801,118257499574.879,79.29,3.453
HUN,2006,294459329665.801,118257499574.879,79.29,11.38
HUN,2006,294459329665.801,118257499574.879,79.29,1.217
HUN,2007,295276079671.867,118585513679.933,78.08,8.575
HUN,2007,295276079671.867,118585513679.933,78.08,4.193
HUN,2007,295276079671.867,118585513679.933,78.08,13.544
HUN,2007,295276079671.867,118585513679.933,78.08,1.633
HUN,2008,298240483290.064,119776044677.938,77.22,8.564
HUN,2008,298240483290.064,119776044677.938,77.22,5.317
HUN,2008,298240483290.064,119776044677.938,77.22,11.97
HUN,2008,298240483290.064,119776044677.938,77.22,5.183
HUN,2009,278562972210.768,111873380290.514,73.32,11.673
HUN,2009,278562972210.768,111873380290.514,73.32,6.958
HUN,2009,278562972210.768,111873380290.514,73.32,17.019
HUN,2009,278562972210.768,111873380290.514,73.32,5.887
HUN,2010,281561017460.865,113077422068.682,72.97,12.742
HUN,2010,281561017460.865,113077422068.682,72.97,7.103
HUN,2010,281561017460.865,113077422068.682,72.97,18.077
HUN,2010,281561017460.865,113077422068.682,72.97,6.163
HUN,2011,286817304051.063,115188393760.125,71.52,13.972
HUN,2011,286817304051.063,115188393760.125,71.52,6.379
HUN,2011,286817304051.063,115188393760.125,71.52,20.043
HUN,2011,286817304051.063,115188393760.125,71.52,6.174
HUN,2012,283231439476,113748278485.318,69.22,15.53
HUN,2012,283231439476,113748278485.318,69.22,6.057
HUN,2012,283231439476,113748278485.318,69.22,23.313
HUN,2012,283231439476,113748278485.318,69.22,5.998
HUN,2013,288336748769.033,115798616344.321,66.55,16.205
HUN,2013,288336748769.033,115798616344.321,66.55,6.6
HUN,2013,288336748769.033,115798616344.321,66.55,23.699
HUN,2013,288336748769.033,115798616344.321,66.55,6.341
HUN,2014,300539764925.149,120699456740.623,66.63,14.618
HUN,2014,300539764925.149,120699456740.623,66.63,7.305
HUN,2014,300539764925.149,120699456740.623,66.63,21.283
HUN,2014,300539764925.149,120699456740.623,66.63,7.001
HUN,2015,311681723654.557,125174166987.372,67.5,14.495
HUN,2015,311681723654.557,125174166987.372,67.5,7.341
HUN,2015,311681723654.557,125174166987.372,67.5,21.335
HUN,2015,311681723654.557,125174166987.372,67.5,7.169
HUN,2016,318541844292.138,127929252772.234,67.99,14.377
HUN,2016,318541844292.138,127929252772.234,67.99,7.292
HUN,2016,318541844292.138,127929252772.234,67.99,21.027
HUN,2016,318541844292.138,127929252772.234,67.99,7.768
HUN,2017,332149875481.881,133394359768.376,69.37,13.556
HUN,2017,332149875481.881,133394359768.376,69.37,7.513
HUN,2017,332149875481.881,133394359768.376,69.37,19.902
HUN,2017,332149875481.881,133394359768.376,69.37,7.731
HUN,2018,349960908888.379,140547430034.099,69.9,12.548
HUN,2018,349960908888.379,140547430034.099,69.9,8.306
HUN,2018,349960908888.379,140547430034.099,69.9,18.204
HUN,2018,349960908888.379,140547430034.099,69.9,7.746
HUN,2019,366983797481.384,147383974295.866,69.98,12.634
HUN,2019,366983797481.384,147383974295.866,69.98,9.969
HUN,2019,366983797481.384,147383974295.866,69.98,18.16
HUN,2019,366983797481.384,147383974295.866,69.98,8.057
HUN,2020,350517065500.968,140770787502.349,69.31,13.85
HUN,2020,350517065500.968,140770787502.349,69.31,11.904
HUN,2020,350517065500.968,140770787502.349,69.31,17.72
HUN,2020,350517065500.968,140770787502.349,69.31,11.571
HUN,2021,375267848770.74,150710923361.943,69.43,14.134
HUN,2021,375267848770.74,150710923361.943,69.43,13.66
HUN,2021,375267848770.74,150710923361.943,69.43,17.898
HUN,2021,375267848770.74,150710923361.943,69.43,6.165
HUN,2022,392467904145.415,157618619387.289,67.61,15.193
HUN,2022,392467904145.415,157618619387.289,67.61,15.333
HUN,2022,392467904145.415,157618619387.289,67.61,20.354
HUN,2022,392467904145.415,157618619387.289,67.61,7.77
HUN,2023,388905528097.129,156187937314.849,65.83,17.361
HUN,2023,388905528097.129,156187937314.849,65.83,19.536
HUN,2023,388905528097.129,156187937314.849,65.83,22.724
HUN,2023,388905528097.129,156187937314.849,65.83,7.575
IRL,1990,103467434697.823,82512722864.4398,98.37,
IRL,1991,105463982566.267,84104920462.0281,98.39,
IRL,1992,108989933166.221,86916778951.971,98.43,
IRL,1993,111924605681.272,89257107777.5531,98.49,
IRL,1994,118366792920.669,94394592937.7644,98.42,
IRL,1995,129770750310.116,103488967205.198,98.6,
IRL,1996,139347341093.654,111126061752.057,98.67,
IRL,1997,154705873799.796,123374112131.265,98.59,
IRL,1998,168267585492.737,134189242145.411,98.22,
IRL,1999,185985968710.584,148319215004.31,98.26,
IRL,2000,203475205027.485,162266448871.098,98.32,
IRL,2001,214271236253.58,170876017042.921,98.61,
IRL,2002,226911881806.505,180956619566.626,98.04,
IRL,2003,233750640020.425,186410360281.181,97.74,
IRL,2004,249617957537.569,199064153976.926,97.24,2.378
IRL,2004,249617957537.569,199064153976.926,97.24,6.031
IRL,2004,249617957537.569,199064153976.926,97.24,2.873
IRL,2004,249617957537.569,199064153976.926,97.24,0.044
IRL,2005,263945485013.016,210490003157.074,96.48,2.822
IRL,2005,263945485013.016,210490003157.074,96.48,7.196
IRL,2005,263945485013.016,210490003157.074,96.48,3.442
IRL,2005,263945485013.016,210490003157.074,96.48,0.075
IRL,2006,277110702251.936,220988938640.086,96.27,3.073
IRL,2006,277110702251.936,220988938640.086,96.27,8.505
IRL,2006,277110702251.936,220988938640.086,96.27,3.592
IRL,2006,277110702251.936,220988938640.086,96.27,0.102
IRL,2007,291825604328.971,232723709494.371,96.27,3.497
IRL,2007,291825604328.971,232723709494.371,96.27,9.534
IRL,2007,291825604328.971,232723709494.371,96.27,3.786
IRL,2007,291825604328.971,232723709494.371,96.27,0.503
IRL,2008,278739940585.431,222288215958.446,96.07,3.979
IRL,2008,278739940585.431,222288215958.446,96.07,10.822
IRL,2008,278739940585.431,222288215958.446,96.07,3.513
IRL,2008,278739940585.431,222288215958.446,96.07,1.305
IRL,2009,264535961719.581,210960893742.01,95.11,5.243
IRL,2009,264535961719.581,210960893742.01,95.11,14.061
IRL,2009,264535961719.581,210960893742.01,95.11,4.181
IRL,2009,264535961719.581,210960893742.01,95.11,1.962
IRL,2010,268988028812.616,214511307254.188,95.25,5.755
IRL,2010,268988028812.616,214511307254.188,95.25,15.642
IRL,2010,268988028812.616,214511307254.188,95.25,4.281
IRL,2010,268988028812.616,214511307254.188,95.25,2.491
IRL,2011,273423033225.216,218048113700.275,93.82,6.605
IRL,2011,273423033225.216,218048113700.275,93.82,18.252
IRL,2011,273423033225.216,218048113700.275,93.82,4.657
IRL,2011,273423033225.216,218048113700.275,93.82,3.844
IRL,2012,272332184788.91,217178189023.252,93.91,7.029
IRL,2012,272332184788.91,217178189023.252,93.91,19.838
IRL,2012,272332184788.91,217178189023.252,93.91,4.849
IRL,2012,272332184788.91,217178189023.252,93.91,4.044
IRL,2013,278302184886,221939116603.514,91.92,7.521
IRL,2013,278302184886,221939116603.514,91.92,20.96
IRL,2013,278302184886,221939116603.514,91.92,5.185
IRL,2013,278302184886,221939116603.514,91.92,4.898
IRL,2014,304284570734.628,242659427386.766,91.17,8.516
IRL,2014,304284570734.628,242659427386.766,91.17,23.32
IRL,2014,304284570734.628,242659427386.766,91.17,6.261
IRL,2014,304284570734.628,242659427386.766,91.17,5.204
IRL,2015,379185952171.885,302391428540.035,91.59,9.083
IRL,2015,379185952171.885,302391428540.035,91.59,25.725
IRL,2015,379185952171.885,302391428540.035,91.59,6.184
IRL,2015,379185952171.885,302391428540.035,91.59,5.942
IRL,2016,383822026026.699,306088582898.588,92.83,9.189
IRL,2016,383822026026.699,306088582898.588,92.83,27.069
IRL,2016,383822026026.699,306088582898.588,92.83,6.243
IRL,2016,383822026026.699,306088582898.588,92.83,5.159
IRL,2017,422394713895.017,336849348481.597,91.39,10.52
IRL,2017,422394713895.017,336849348481.597,91.39,30.318
IRL,2017,422394713895.017,336849348481.597,91.39,6.624
IRL,2017,422394713895.017,336849348481.597,91.39,7.442
IRL,2018,454261615310.887,362262415044.573,90.13,10.942
IRL,2018,454261615310.887,362262415044.573,90.13,33.317
IRL,2018,454261615310.887,362262415044.573,90.13,6.381
IRL,2018,454261615310.887,362262415044.573,90.13,7.186
IRL,2019,477158900469.795,380522434249.483,88.69,11.979
IRL,2019,477158900469.795,380522434249.483,88.69,36.46
IRL,2019,477158900469.795,380522434249.483,88.69,6.344
IRL,2019,477158900469.795,380522434249.483,88.69,8.917
IRL,2020,511313451826.493,407759845120.691,87.09,16.16
IRL,2020,511313451826.493,407759845120.691,87.09,39.055
IRL,2020,511313451826.493,407759845120.691,87.09,6.264
IRL,2020,511313451826.493,407759845120.691,87.09,10.187
IRL,2021,594430589023.023,474043708510.292,87.67,12.996
IRL,2021,594430589023.023,474043708510.292,87.67,37.665
IRL,2021,594430589023.023,474043708510.292,87.67,5.564
IRL,2021,594430589023.023,474043708510.292,87.67,4.645
IRL,2022,645667554757.532,514903922802.965,87.43,13.068
IRL,2022,645667554757.532,514903922802.965,87.43,37.387
IRL,2022,645667554757.532,514903922802.965,87.43,5.523
IRL,2022,645667554757.532,514903922802.965,87.43,5.823
IRL,2023,609962091452.14,486429697970.113,84.32,15.253
IRL,2023,609962091452.14,486429697970.113,84.32,40.428
IRL,2023,609962091452.14,486429697970.113,84.32,7.862
IRL,2023,609962091452.14,486429697970.113,84.32,7.578
ITA,1990,2450520884056.23,1566879171365.36,93.73,
ITA,1991,2488220862763.03,1590984785719,93.19,
ITA,1992,2508979479233.99,1604257981628.63,92.86,
ITA,1993,2487582757125.29,1590576776777.14,92.56,
ITA,1994,2541091250902.62,1624790459646.09,92.38,
ITA,1995,2614448406828.55,1671695507645.8,93.32,
ITA,1996,2649628026431.83,1694189587811.19,92.91,
ITA,1997,2700652475849.02,1726814956377.67,92.76,
ITA,1998,2749382327328.96,1757973143930.53,92.64,
ITA,1999,2795516731407.86,1787471785343.84,92.24,
ITA,2000,2904041454079.3,1856863206832.4,92.1,
ITA,2001,2962309108807.32,1894119928516.21,91.79,
ITA,2002,2970305258537.98,1899232719248.01,91.44,
ITA,2003,2972282111146.77,1900496731808.66,90.74,
ITA,2004,3016094193633.27,1928510465520.9,91.02,6.316
ITA,2004,3016094193633.27,1928510465520.9,91.02,16.086
ITA,2004,3016094193633.27,1928510465520.9,91.02,5.713
ITA,2004,3016094193633.27,1928510465520.9,91.02,1.213
ITA,2005,3039089219079.12,1943213636038.87,90.44,7.549
ITA,2005,3039089219079.12,1943213636038.87,90.44,16.293
ITA,2005,3039089219079.12,1943213636038.87,90.44,8.223
ITA,2005,3039089219079.12,1943213636038.87,90.44,1.048
ITA,2006,3093777018877.78,1978181374934.65,89.91,8.328
ITA,2006,3093777018877.78,1978181374934.65,89.91,15.926
ITA,2006,3093777018877.78,1978181374934.65,89.91,10.094
ITA,2006,3093777018877.78,1978181374934.65,89.91,0.995
ITA,2007,3139017073493.23,2007108163418.51,88.99,9.807
ITA,2007,3139017073493.23,2007108163418.51,88.99,15.954
